,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Put Price
5746,NIFTY,27-Mar-2023,13-Apr-2023,17100.0,187.55,217.95
5747,NIFTY,27-Mar-2023,13-Apr-2023,17050.0,215.7,196.7
5748,NIFTY,27-Mar-2023,13-Apr-2023,17000.0,247.3,177.9
5749,NIFTY,27-Mar-2023,13-Apr-2023,16950.0,278.1,160.75
5750,NIFTY,27-Mar-2023,13-Apr-2023,16900.0,309.25,140.95
5751,NIFTY,27-Mar-2023,13-Apr-2023,16850.0,349.95,123.25
5752,NIFTY,27-Mar-2023,13-Apr-2023,16800.0,382.0,113.15
5753,NIFTY,27-Mar-2023,13-Apr-2023,16750.0,1047.8,100.3
5754,NIFTY,27-Mar-2023,13-Apr-2023,16700.0,463.4,88.75
5755,NIFTY,27-Mar-2023,13-Apr-2023,16650.0,1130.8,78.5
5756,NIFTY,27-Mar-2023,13-Apr-2023,16600.0,550.0,69.4
5757,NIFTY,27-Mar-2023,13-Apr-2023,16550.0,1216.15,62.9
5758,NIFTY,27-Mar-2023,13-Apr-2023,16500.0,635.0,54.8
5759,NIFTY,27-Mar-2023,13-Apr-2023,16450.0,1303.65,48.0
5760,NIFTY,27-Mar-2023,13-Apr-2023,16400.0,1348.1,44.6
5761,NIFTY,27-Mar-2023,13-Apr-2023,16350.0,731.65,40.75
5762,NIFTY,27-Mar-2023,13-Apr-2023,16300.0,846.85,34.6
5763,NIFTY,27-Mar-2023,13-Apr-2023,16250.0,1484.15,29.35
5764,NIFTY,27-Mar-2023,13-Apr-2023,16200.0,1530.3,26.4
5765,NIFTY,27-Mar-2023,13-Apr-2023,16150.0,1576.75,19.8
5766,NIFTY,27-Mar-2023,13-Apr-2023,16100.0,1623.55,20.7
5767,NIFTY,27-Mar-2023,13-Apr-2023,16050.0,1670.6,21.35
5768,NIFTY,27-Mar-2023,13-Apr-2023,16000.0,1120.0,16.6
5769,NIFTY,27-Mar-2023,13-Apr-2023,15950.0,1765.55,23.55
5770,NIFTY,27-Mar-2023,13-Apr-2023,15900.0,1813.35,12.65
5771,NIFTY,27-Mar-2023,13-Apr-2023,15850.0,1861.35,12.25
5772,NIFTY,27-Mar-2023,13-Apr-2023,15800.0,1909.55,9.4
5773,NIFTY,27-Mar-2023,13-Apr-2023,15750.0,1957.95,10.0
5774,NIFTY,27-Mar-2023,13-Apr-2023,15700.0,2006.45,9.75
5775,NIFTY,27-Mar-2023,13-Apr-2023,15650.0,2055.1,6.05
5776,NIFTY,27-Mar-2023,13-Apr-2023,15600.0,2103.9,7.35
5777,NIFTY,27-Mar-2023,13-Apr-2023,15550.0,2152.8,6.6
5778,NIFTY,27-Mar-2023,13-Apr-2023,15500.0,1597.0,6.3
5779,NIFTY,27-Mar-2023,13-Apr-2023,15450.0,2250.9,3.2
5780,NIFTY,27-Mar-2023,20-Apr-2023,18650.0,5.5,1565.3
5781,NIFTY,27-Mar-2023,20-Apr-2023,18600.0,4.9,1519.05
5782,NIFTY,27-Mar-2023,20-Apr-2023,18550.0,39.4,1473.2
5783,NIFTY,27-Mar-2023,20-Apr-2023,18500.0,5.55,1427.6
5784,NIFTY,27-Mar-2023,20-Apr-2023,18450.0,7.0,1382.4
5785,NIFTY,27-Mar-2023,20-Apr-2023,18400.0,7.5,1337.6
5786,NIFTY,27-Mar-2023,20-Apr-2023,18350.0,58.0,1293.2
5787,NIFTY,27-Mar-2023,20-Apr-2023,18300.0,63.7,1249.2
5788,NIFTY,27-Mar-2023,20-Apr-2023,18250.0,8.25,1205.7
5789,NIFTY,27-Mar-2023,20-Apr-2023,18200.0,10.2,1162.65
5790,NIFTY,27-Mar-2023,20-Apr-2023,18150.0,83.55,1120.15
5791,NIFTY,27-Mar-2023,20-Apr-2023,18100.0,91.2,1078.15
5792,NIFTY,27-Mar-2023,20-Apr-2023,18050.0,99.45,1036.75
5793,NIFTY,27-Mar-2023,20-Apr-2023,18000.0,15.55,995.9
5794,NIFTY,27-Mar-2023,20-Apr-2023,17950.0,117.75,955.7
5795,NIFTY,27-Mar-2023,20-Apr-2023,17900.0,127.85,800.0
5796,NIFTY,27-Mar-2023,20-Apr-2023,17850.0,138.65,877.35
5797,NIFTY,27-Mar-2023,20-Apr-2023,17800.0,27.35,839.85
5798,NIFTY,27-Mar-2023,20-Apr-2023,17750.0,155.25,801.6
5799,NIFTY,27-Mar-2023,20-Apr-2023,17700.0,175.2,764.95
5800,NIFTY,27-Mar-2023,20-Apr-2023,17650.0,189.05,729.15
5801,NIFTY,27-Mar-2023,20-Apr-2023,17600.0,203.65,694.1
5802,NIFTY,27-Mar-2023,20-Apr-2023,17550.0,219.15,659.95
5803,NIFTY,27-Mar-2023,20-Apr-2023,17500.0,77.05,433.0
5804,NIFTY,27-Mar-2023,20-Apr-2023,17450.0,252.7,594.2
5805,NIFTY,27-Mar-2023,20-Apr-2023,17400.0,112.3,300.0
5806,NIFTY,27-Mar-2023,20-Apr-2023,17350.0,289.85,532.1
5807,NIFTY,27-Mar-2023,20-Apr-2023,17300.0,146.1,364.3
5808,NIFTY,27-Mar-2023,20-Apr-2023,17250.0,176.9,473.7
5809,NIFTY,27-Mar-2023,20-Apr-2023,17200.0,192.2,300.75
5810,NIFTY,27-Mar-2023,20-Apr-2023,17150.0,221.2,291.95
5811,NIFTY,27-Mar-2023,20-Apr-2023,17100.0,240.4,236.2
5812,NIFTY,27-Mar-2023,20-Apr-2023,17050.0,263.15,368.7
5813,NIFTY,27-Mar-2023,20-Apr-2023,17000.0,301.6,207.2
5814,NIFTY,27-Mar-2023,20-Apr-2023,16950.0,335.0,194.4
5815,NIFTY,27-Mar-2023,20-Apr-2023,16900.0,361.7,179.75
5816,NIFTY,27-Mar-2023,20-Apr-2023,16850.0,533.75,142.6
5817,NIFTY,27-Mar-2023,20-Apr-2023,16800.0,494.2,147.45
5818,NIFTY,27-Mar-2023,20-Apr-2023,16750.0,594.3,240.75
5819,NIFTY,27-Mar-2023,20-Apr-2023,16700.0,626.0,121.0
5820,NIFTY,27-Mar-2023,20-Apr-2023,16650.0,658.7,205.85
5821,NIFTY,27-Mar-2023,20-Apr-2023,16600.0,692.25,84.6
5822,NIFTY,27-Mar-2023,20-Apr-2023,16550.0,726.75,96.6
5823,NIFTY,27-Mar-2023,20-Apr-2023,16500.0,762.15,81.3
5824,NIFTY,27-Mar-2023,20-Apr-2023,16450.0,799.2,78.7
5825,NIFTY,27-Mar-2023,20-Apr-2023,16400.0,835.65,67.6
5826,NIFTY,27-Mar-2023,20-Apr-2023,16350.0,873.55,59.4
5827,NIFTY,27-Mar-2023,20-Apr-2023,16300.0,912.25,47.0
5828,NIFTY,27-Mar-2023,20-Apr-2023,16250.0,951.7,53.85
5829,NIFTY,27-Mar-2023,20-Apr-2023,16200.0,991.85,41.8
5830,NIFTY,27-Mar-2023,20-Apr-2023,16150.0,1032.7,44.5
5831,NIFTY,27-Mar-2023,20-Apr-2023,16100.0,1074.25,36.1
5832,NIFTY,27-Mar-2023,20-Apr-2023,16050.0,1116.4,67.75
5833,NIFTY,27-Mar-2023,20-Apr-2023,16000.0,1159.15,31.55
5834,NIFTY,27-Mar-2023,20-Apr-2023,15950.0,1202.45,54.55
5835,NIFTY,27-Mar-2023,20-Apr-2023,15900.0,1246.3,35.2
5836,NIFTY,27-Mar-2023,20-Apr-2023,15850.0,1290.7,20.0
5837,NIFTY,27-Mar-2023,20-Apr-2023,15800.0,1335.5,38.65
5838,NIFTY,27-Mar-2023,20-Apr-2023,15750.0,1380.8,34.3
5839,NIFTY,27-Mar-2023,20-Apr-2023,15700.0,1426.5,24.45
5840,NIFTY,27-Mar-2023,20-Apr-2023,15650.0,1472.55,21.3
5841,NIFTY,27-Mar-2023,20-Apr-2023,15600.0,1519.0,22.0
5842,NIFTY,27-Mar-2023,20-Apr-2023,15550.0,1565.75,12.95
5843,NIFTY,27-Mar-2023,20-Apr-2023,15500.0,1612.8,14.05
5844,NIFTY,27-Mar-2023,20-Apr-2023,15450.0,1660.15,15.75
5845,NIFTY,27-Mar-2023,27-Apr-2023,19550.0,3.55,1567.0
5846,NIFTY,27-Mar-2023,27-Apr-2023,19500.0,3.5,2370.5
5847,NIFTY,27-Mar-2023,27-Apr-2023,19450.0,3.65,1491.5
5848,NIFTY,27-Mar-2023,27-Apr-2023,19400.0,3.75,2225.0
5849,NIFTY,27-Mar-2023,27-Apr-2023,19350.0,4.2,1416.85
5850,NIFTY,27-Mar-2023,27-Apr-2023,19300.0,4.3,2085.0
5851,NIFTY,27-Mar-2023,27-Apr-2023,19250.0,4.5,1343.15
5852,NIFTY,27-Mar-2023,27-Apr-2023,19200.0,4.1,2082.5
5853,NIFTY,27-Mar-2023,27-Apr-2023,19150.0,4.05,1272.05
5854,NIFTY,27-Mar-2023,27-Apr-2023,19100.0,4.45,1920.0
5855,NIFTY,27-Mar-2023,27-Apr-2023,19050.0,4.55,1202.65
5856,NIFTY,27-Mar-2023,27-Apr-2023,19000.0,4.85,1878.95
5857,NIFTY,27-Mar-2023,27-Apr-2023,18950.0,5.05,1135.15
5858,NIFTY,27-Mar-2023,27-Apr-2023,18900.0,5.1,1757.45
5859,NIFTY,27-Mar-2023,27-Apr-2023,18850.0,5.4,1069.55
5860,NIFTY,27-Mar-2023,27-Apr-2023,18800.0,5.6,1679.0
5861,NIFTY,27-Mar-2023,27-Apr-2023,18750.0,5.95,1619.0
5862,NIFTY,27-Mar-2023,27-Apr-2023,18700.0,6.25,1564.85
5863,NIFTY,27-Mar-2023,27-Apr-2023,18650.0,6.85,760.8
5864,NIFTY,27-Mar-2023,27-Apr-2023,18600.0,6.9,1491.8
5865,NIFTY,27-Mar-2023,27-Apr-2023,18550.0,545.85,785.25
5866,NIFTY,27-Mar-2023,27-Apr-2023,18500.0,7.9,1393.2
5867,NIFTY,27-Mar-2023,27-Apr-2023,18450.0,8.05,1348.0
5868,NIFTY,27-Mar-2023,27-Apr-2023,18400.0,8.8,1264.5
5869,NIFTY,27-Mar-2023,27-Apr-2023,18350.0,15.45,834.05
5870,NIFTY,27-Mar-2023,27-Apr-2023,18300.0,11.65,1181.05
5871,NIFTY,27-Mar-2023,27-Apr-2023,18250.0,13.45,1111.0
5872,NIFTY,27-Mar-2023,27-Apr-2023,18200.0,15.25,1104.55
5873,NIFTY,27-Mar-2023,27-Apr-2023,18150.0,17.75,910.0
5874,NIFTY,27-Mar-2023,27-Apr-2023,18100.0,20.1,1001.15
5875,NIFTY,27-Mar-2023,27-Apr-2023,18050.0,23.25,894.85
5876,NIFTY,27-Mar-2023,27-Apr-2023,18000.0,28.3,920.55
5877,NIFTY,27-Mar-2023,27-Apr-2023,17950.0,31.1,822.35
5878,NIFTY,27-Mar-2023,27-Apr-2023,17900.0,35.25,817.55
5879,NIFTY,27-Mar-2023,27-Apr-2023,17850.0,40.75,723.45
5880,NIFTY,27-Mar-2023,27-Apr-2023,17800.0,46.45,730.55
5881,NIFTY,27-Mar-2023,27-Apr-2023,17750.0,54.1,620.0
5882,NIFTY,27-Mar-2023,27-Apr-2023,17700.0,63.7,642.05
5883,NIFTY,27-Mar-2023,27-Apr-2023,17650.0,74.3,599.35
5884,NIFTY,27-Mar-2023,27-Apr-2023,17600.0,86.1,572.6
5885,NIFTY,27-Mar-2023,27-Apr-2023,17550.0,99.05,539.65
5886,NIFTY,27-Mar-2023,27-Apr-2023,17500.0,117.2,504.4
5887,NIFTY,27-Mar-2023,27-Apr-2023,17450.0,132.45,462.1
5888,NIFTY,27-Mar-2023,27-Apr-2023,17400.0,151.0,436.15
5889,NIFTY,27-Mar-2023,27-Apr-2023,17350.0,171.8,406.25
5890,NIFTY,27-Mar-2023,27-Apr-2023,17300.0,193.3,380.85
5891,NIFTY,27-Mar-2023,27-Apr-2023,17250.0,214.5,355.2
5892,NIFTY,27-Mar-2023,27-Apr-2023,17200.0,244.0,326.25
5893,NIFTY,27-Mar-2023,27-Apr-2023,17150.0,265.35,301.1
5894,NIFTY,27-Mar-2023,27-Apr-2023,17100.0,296.65,282.55
5895,NIFTY,27-Mar-2023,27-Apr-2023,17050.0,325.2,261.75
5896,NIFTY,27-Mar-2023,27-Apr-2023,17000.0,354.9,243.7
5897,NIFTY,27-Mar-2023,27-Apr-2023,16950.0,383.3,224.6
5898,NIFTY,27-Mar-2023,27-Apr-2023,16900.0,417.85,206.8
5899,NIFTY,27-Mar-2023,27-Apr-2023,16850.0,450.9,187.55
5900,NIFTY,27-Mar-2023,27-Apr-2023,16800.0,488.4,175.75
5901,NIFTY,27-Mar-2023,27-Apr-2023,16750.0,533.9,164.15
5902,NIFTY,27-Mar-2023,27-Apr-2023,16700.0,560.15,148.35
5903,NIFTY,27-Mar-2023,27-Apr-2023,16650.0,607.55,138.85
5904,NIFTY,27-Mar-2023,27-Apr-2023,16600.0,631.2,127.95
5905,NIFTY,27-Mar-2023,27-Apr-2023,16550.0,638.45,119.55
5906,NIFTY,27-Mar-2023,27-Apr-2023,16500.0,718.05,111.1
5907,NIFTY,27-Mar-2023,27-Apr-2023,16450.0,779.35,101.05
5908,NIFTY,27-Mar-2023,27-Apr-2023,16400.0,790.0,92.35
5909,NIFTY,27-Mar-2023,27-Apr-2023,16350.0,830.55,85.2
5910,NIFTY,27-Mar-2023,27-Apr-2023,16300.0,945.0,78.65
5911,NIFTY,27-Mar-2023,27-Apr-2023,16250.0,919.65,72.1
5912,NIFTY,27-Mar-2023,27-Apr-2023,16200.0,1049.0,66.15
5913,NIFTY,27-Mar-2023,27-Apr-2023,16150.0,947.1,60.65
5914,NIFTY,27-Mar-2023,27-Apr-2023,16100.0,1068.2,56.25
5915,NIFTY,27-Mar-2023,27-Apr-2023,16050.0,2194.15,51.95
5916,NIFTY,27-Mar-2023,27-Apr-2023,16000.0,1154.7,48.45
5917,NIFTY,27-Mar-2023,27-Apr-2023,15950.0,1305.55,43.0
5918,NIFTY,27-Mar-2023,27-Apr-2023,15900.0,1315.0,39.4
5919,NIFTY,27-Mar-2023,27-Apr-2023,15850.0,1400.45,35.8
5920,NIFTY,27-Mar-2023,27-Apr-2023,15800.0,1390.0,32.6
5921,NIFTY,27-Mar-2023,27-Apr-2023,15750.0,1491.1,29.45
5922,NIFTY,27-Mar-2023,27-Apr-2023,15700.0,2507.75,27.55
5923,NIFTY,27-Mar-2023,27-Apr-2023,15650.0,2553.55,25.35
5924,NIFTY,27-Mar-2023,27-Apr-2023,15600.0,1537.3,23.65
5925,NIFTY,27-Mar-2023,27-Apr-2023,15550.0,1572.5,21.7
5926,NIFTY,27-Mar-2023,27-Apr-2023,15500.0,1631.3,20.15
5927,NIFTY,27-Mar-2023,27-Apr-2023,15450.0,1845.0,18.55
5928,NIFTY,27-Mar-2023,04-May-2023,18600.0,62.1,1428.15
5929,NIFTY,27-Mar-2023,04-May-2023,18550.0,67.6,1384.05
5930,NIFTY,27-Mar-2023,04-May-2023,18500.0,73.55,1340.4
5931,NIFTY,27-Mar-2023,04-May-2023,18450.0,79.9,1297.2
5932,NIFTY,27-Mar-2023,04-May-2023,18400.0,86.7,1254.4
5933,NIFTY,27-Mar-2023,04-May-2023,18350.0,93.95,1212.1
5934,NIFTY,27-Mar-2023,04-May-2023,18300.0,101.75,1170.3
5935,NIFTY,27-Mar-2023,04-May-2023,18250.0,110.0,1129.0
5936,NIFTY,27-Mar-2023,04-May-2023,18200.0,118.85,1088.25
5937,NIFTY,27-Mar-2023,04-May-2023,18150.0,128.25,1048.1
5938,NIFTY,27-Mar-2023,04-May-2023,18100.0,138.25,1008.5
5939,NIFTY,27-Mar-2023,04-May-2023,18050.0,148.85,969.55
5940,NIFTY,27-Mar-2023,04-May-2023,18000.0,160.1,931.2
5941,NIFTY,27-Mar-2023,04-May-2023,17950.0,93.95,894.15
5942,NIFTY,27-Mar-2023,04-May-2023,17900.0,184.45,856.4
5943,NIFTY,27-Mar-2023,04-May-2023,17850.0,63.0,820.1
5944,NIFTY,27-Mar-2023,04-May-2023,17800.0,211.8,876.2
5945,NIFTY,27-Mar-2023,04-May-2023,17750.0,226.6,749.8
5946,NIFTY,27-Mar-2023,04-May-2023,17700.0,242.2,715.8
5947,NIFTY,27-Mar-2023,04-May-2023,17650.0,258.55,682.6
5948,NIFTY,27-Mar-2023,04-May-2023,17600.0,275.7,650.2
5949,NIFTY,27-Mar-2023,04-May-2023,17550.0,293.7,618.6
5950,NIFTY,27-Mar-2023,04-May-2023,17500.0,312.55,587.85
5951,NIFTY,27-Mar-2023,04-May-2023,17450.0,332.2,557.95
5952,NIFTY,27-Mar-2023,04-May-2023,17400.0,352.75,528.95
5953,NIFTY,27-Mar-2023,04-May-2023,17350.0,374.2,500.8
5954,NIFTY,27-Mar-2023,04-May-2023,17300.0,396.5,473.55
5955,NIFTY,27-Mar-2023,04-May-2023,17250.0,419.75,447.15
5956,NIFTY,27-Mar-2023,04-May-2023,17200.0,443.85,421.7
5957,NIFTY,27-Mar-2023,04-May-2023,17150.0,468.95,397.2
5958,NIFTY,27-Mar-2023,04-May-2023,17100.0,437.1,282.95
5959,NIFTY,27-Mar-2023,04-May-2023,17050.0,521.7,269.5
5960,NIFTY,27-Mar-2023,04-May-2023,17000.0,433.85,242.25
5961,NIFTY,27-Mar-2023,04-May-2023,16950.0,578.05,308.0
5962,NIFTY,27-Mar-2023,04-May-2023,16900.0,607.6,273.6
5963,NIFTY,27-Mar-2023,04-May-2023,16850.0,638.0,268.8
5964,NIFTY,27-Mar-2023,04-May-2023,16800.0,669.3,250.55
5965,NIFTY,27-Mar-2023,04-May-2023,16750.0,701.45,151.0
5966,NIFTY,27-Mar-2023,04-May-2023,16700.0,734.5,216.55
5967,NIFTY,27-Mar-2023,04-May-2023,16650.0,768.35,200.85
5968,NIFTY,27-Mar-2023,04-May-2023,16600.0,803.05,185.95
5969,NIFTY,27-Mar-2023,04-May-2023,16550.0,838.55,171.9
5970,NIFTY,27-Mar-2023,04-May-2023,16500.0,875.65,140.9
5971,NIFTY,27-Mar-2023,04-May-2023,16450.0,912.1,146.25
5972,NIFTY,27-Mar-2023,04-May-2023,16400.0,949.9,134.5
5973,NIFTY,27-Mar-2023,04-May-2023,16350.0,988.4,123.45
5974,NIFTY,27-Mar-2023,04-May-2023,16300.0,1027.65,113.1
5975,NIFTY,27-Mar-2023,04-May-2023,16250.0,1067.5,103.4
5976,NIFTY,27-Mar-2023,04-May-2023,16200.0,1108.05,94.35
5977,NIFTY,27-Mar-2023,04-May-2023,16150.0,1149.2,85.95
5978,NIFTY,27-Mar-2023,04-May-2023,16100.0,1190.95,78.1
5979,NIFTY,27-Mar-2023,04-May-2023,16050.0,1233.3,70.85
5980,NIFTY,27-Mar-2023,04-May-2023,16000.0,1276.15,64.15
5981,NIFTY,27-Mar-2023,04-May-2023,15950.0,1319.55,57.95
5982,NIFTY,27-Mar-2023,04-May-2023,15900.0,1363.4,51.15
5983,NIFTY,27-Mar-2023,04-May-2023,15850.0,1407.7,46.95
5984,NIFTY,27-Mar-2023,04-May-2023,15800.0,1452.5,42.15
5985,NIFTY,27-Mar-2023,04-May-2023,15750.0,1497.65,48.9
5986,NIFTY,27-Mar-2023,04-May-2023,15700.0,1543.2,33.7
5987,NIFTY,27-Mar-2023,04-May-2023,15650.0,1589.1,30.05
5988,NIFTY,27-Mar-2023,04-May-2023,15600.0,1635.35,26.75
5989,NIFTY,27-Mar-2023,04-May-2023,15550.0,1681.9,23.7
5990,NIFTY,27-Mar-2023,04-May-2023,15500.0,1728.8,21.0
5991,NIFTY,27-Mar-2023,04-May-2023,15450.0,1775.9,18.5
5992,NIFTY,27-Mar-2023,25-May-2023,19250.0,12.35,1950.0
5993,NIFTY,27-Mar-2023,25-May-2023,19200.0,217.4,1564.1
5994,NIFTY,27-Mar-2023,25-May-2023,19150.0,227.65,1525.25
5995,NIFTY,27-Mar-2023,25-May-2023,19100.0,238.25,1486.75
5996,NIFTY,27-Mar-2023,25-May-2023,19050.0,250.0,1449.35
5997,NIFTY,27-Mar-2023,25-May-2023,19000.0,16.35,1750.35
5998,NIFTY,27-Mar-2023,25-May-2023,18950.0,16.35,1374.3
5999,NIFTY,27-Mar-2023,25-May-2023,18900.0,17.35,1336.65
6000,NIFTY,27-Mar-2023,25-May-2023,18850.0,110.0,1300.3
6001,NIFTY,27-Mar-2023,25-May-2023,18800.0,19.65,1264.35
6002,NIFTY,27-Mar-2023,25-May-2023,18750.0,324.15,1228.9
6003,NIFTY,27-Mar-2023,25-May-2023,18700.0,338.25,1193.9
6004,NIFTY,27-Mar-2023,25-May-2023,18650.0,352.85,1159.35
6005,NIFTY,27-Mar-2023,25-May-2023,18600.0,26.25,1125.3
6006,NIFTY,27-Mar-2023,25-May-2023,18550.0,383.45,1091.75
6007,NIFTY,27-Mar-2023,25-May-2023,18500.0,30.85,1336.85
6008,NIFTY,27-Mar-2023,25-May-2023,18450.0,416.05,1026.1
6009,NIFTY,27-Mar-2023,25-May-2023,18400.0,36.45,1112.65
6010,NIFTY,27-Mar-2023,25-May-2023,18350.0,450.7,962.5
6011,NIFTY,27-Mar-2023,25-May-2023,18300.0,468.8,1056.55
6012,NIFTY,27-Mar-2023,25-May-2023,18250.0,487.4,901.05
6013,NIFTY,27-Mar-2023,25-May-2023,18200.0,52.05,1065.5
6014,NIFTY,27-Mar-2023,25-May-2023,18150.0,526.3,841.75
6015,NIFTY,27-Mar-2023,25-May-2023,18100.0,64.5,978.05
6016,NIFTY,27-Mar-2023,25-May-2023,18050.0,567.4,943.9
6017,NIFTY,27-Mar-2023,25-May-2023,18000.0,85.3,904.4
6018,NIFTY,27-Mar-2023,25-May-2023,17950.0,610.75,859.85
6019,NIFTY,27-Mar-2023,25-May-2023,17900.0,102.9,805.6
6020,NIFTY,27-Mar-2023,25-May-2023,17850.0,656.35,812.05
6021,NIFTY,27-Mar-2023,25-May-2023,17800.0,123.25,731.5
6022,NIFTY,27-Mar-2023,25-May-2023,17750.0,191.05,708.25
6023,NIFTY,27-Mar-2023,25-May-2023,17700.0,153.05,672.3
6024,NIFTY,27-Mar-2023,25-May-2023,17650.0,161.0,635.5
6025,NIFTY,27-Mar-2023,25-May-2023,17600.0,182.0,606.8
6026,NIFTY,27-Mar-2023,25-May-2023,17550.0,206.5,578.3
6027,NIFTY,27-Mar-2023,25-May-2023,17500.0,224.15,548.95
6028,NIFTY,27-Mar-2023,25-May-2023,17450.0,268.7,546.2
6029,NIFTY,27-Mar-2023,25-May-2023,17400.0,267.2,494.0
6030,NIFTY,27-Mar-2023,25-May-2023,17350.0,280.4,465.6
6031,NIFTY,27-Mar-2023,25-May-2023,17300.0,314.4,444.25
6032,NIFTY,27-Mar-2023,25-May-2023,17250.0,338.3,419.2
6033,NIFTY,27-Mar-2023,25-May-2023,17200.0,369.9,392.45
6034,NIFTY,27-Mar-2023,25-May-2023,17150.0,393.6,377.6
6035,NIFTY,27-Mar-2023,25-May-2023,17100.0,419.7,348.9
6036,NIFTY,27-Mar-2023,25-May-2023,17050.0,450.65,337.5
6037,NIFTY,27-Mar-2023,25-May-2023,17000.0,481.9,314.0
6038,NIFTY,27-Mar-2023,25-May-2023,16950.0,560.0,296.6
6039,NIFTY,27-Mar-2023,25-May-2023,16900.0,546.85,278.95
6040,NIFTY,27-Mar-2023,25-May-2023,16850.0,582.45,281.25
6041,NIFTY,27-Mar-2023,25-May-2023,16800.0,612.3,249.9
6042,NIFTY,27-Mar-2023,25-May-2023,16750.0,692.55,239.1
6043,NIFTY,27-Mar-2023,25-May-2023,16700.0,723.5,221.7
6044,NIFTY,27-Mar-2023,25-May-2023,16650.0,737.15,207.8
6045,NIFTY,27-Mar-2023,25-May-2023,16600.0,794.6,197.05
6046,NIFTY,27-Mar-2023,25-May-2023,16550.0,834.3,175.75
6047,NIFTY,27-Mar-2023,25-May-2023,16500.0,835.3,174.0
6048,NIFTY,27-Mar-2023,25-May-2023,16450.0,935.85,164.35
6049,NIFTY,27-Mar-2023,25-May-2023,16400.0,961.5,151.15
6050,NIFTY,27-Mar-2023,25-May-2023,16350.0,946.9,138.45
6051,NIFTY,27-Mar-2023,25-May-2023,16300.0,1019.1,132.7
6052,NIFTY,27-Mar-2023,25-May-2023,16250.0,1061.15,122.65
6053,NIFTY,27-Mar-2023,25-May-2023,16200.0,1106.55,117.4
6054,NIFTY,27-Mar-2023,25-May-2023,16150.0,1070.8,111.55
6055,NIFTY,27-Mar-2023,25-May-2023,16100.0,1169.1,101.85
6056,NIFTY,27-Mar-2023,25-May-2023,16050.0,1162.35,97.2
6057,NIFTY,27-Mar-2023,25-May-2023,16000.0,1269.15,93.0
6058,NIFTY,27-Mar-2023,25-May-2023,15950.0,1940.5,84.3
6059,NIFTY,27-Mar-2023,25-May-2023,15900.0,1983.3,78.15
6060,NIFTY,27-Mar-2023,25-May-2023,15850.0,2026.45,75.45
6061,NIFTY,27-Mar-2023,25-May-2023,15800.0,2069.9,67.5
6062,NIFTY,27-Mar-2023,25-May-2023,15750.0,2113.65,71.85
6063,NIFTY,27-Mar-2023,25-May-2023,15700.0,2157.75,60.9
6064,NIFTY,27-Mar-2023,25-May-2023,15650.0,2202.1,60.55
6065,NIFTY,27-Mar-2023,25-May-2023,15600.0,2246.75,53.6
6066,NIFTY,27-Mar-2023,25-May-2023,15550.0,2291.65,52.1
6067,NIFTY,27-Mar-2023,25-May-2023,15500.0,1830.0,50.65
6068,NIFTY,27-Mar-2023,25-May-2023,15450.0,2382.15,47.0
6069,NIFTY,27-Mar-2023,29-Jun-2023,23000.0,5.25,4671.75
6070,NIFTY,27-Mar-2023,29-Jun-2023,22000.0,5.3,4610.5
6071,NIFTY,27-Mar-2023,29-Jun-2023,21000.0,11.1,3686.35
6072,NIFTY,27-Mar-2023,29-Jun-2023,20000.0,18.65,2710.2
6073,NIFTY,27-Mar-2023,29-Jun-2023,19000.0,42.45,1760.5
6074,NIFTY,27-Mar-2023,29-Jun-2023,18000.0,173.7,925.1
6075,NIFTY,27-Mar-2023,29-Jun-2023,17000.0,607.65,392.2
6076,NIFTY,27-Mar-2023,29-Jun-2023,16000.0,1342.85,148.55
6077,NIFTY,27-Mar-2023,29-Jun-2023,15000.0,2196.1,54.0
6078,NIFTY,27-Mar-2023,29-Jun-2023,14000.0,3140.65,25.75
6079,NIFTY,27-Mar-2023,29-Jun-2023,13500.0,4167.0,14.2
6080,NIFTY,27-Mar-2023,29-Jun-2023,13000.0,4088.75,8.25
6081,NIFTY,27-Mar-2023,29-Jun-2023,12000.0,6006.95,3.85
6082,NIFTY,27-Mar-2023,29-Jun-2023,11000.0,6056.95,4.5
6083,NIFTY,27-Mar-2023,28-Sep-2023,23000.0,252.75,5079.4
6084,NIFTY,27-Mar-2023,28-Sep-2023,22000.0,367.65,4253.2
6085,NIFTY,27-Mar-2023,28-Sep-2023,21000.0,38.0,2328.25
6086,NIFTY,27-Mar-2023,28-Sep-2023,20000.0,68.4,1900.0
6087,NIFTY,27-Mar-2023,28-Sep-2023,19000.0,163.65,1553.25
6088,NIFTY,27-Mar-2023,28-Sep-2023,18000.0,372.25,899.25
6089,NIFTY,27-Mar-2023,28-Sep-2023,17000.0,866.15,490.4
6090,NIFTY,27-Mar-2023,28-Sep-2023,16000.0,2435.05,229.9
6091,NIFTY,27-Mar-2023,28-Sep-2023,15000.0,3100.9,95.0
6092,NIFTY,27-Mar-2023,28-Sep-2023,14000.0,3349.95,42.0
6093,NIFTY,27-Mar-2023,28-Sep-2023,13000.0,4683.75,99.6
6094,NIFTY,27-Mar-2023,28-Sep-2023,12000.0,5564.9,39.7
6095,NIFTY,27-Mar-2023,28-Dec-2023,23000.0,30.6,4574.85
6096,NIFTY,27-Mar-2023,28-Dec-2023,22000.0,37.0,4100.0
