Date,RELIANCE.NS,TCS.NS,HINDUNILVR.NS,INFY.NS,KOTAKBANK.NS,ICICIBANK.NS,LT.NS,SBIN.NS,ITC.NS,ONGC.NS,NKE,BIDU,NVDA,KO,PYPL,SNAP,MCD,WMT,BABA,PEP,Nifty
2020-01-10,1394.940673828125,2041.701416015625,1820.6829833984375,664.7462158203125,1681.4661865234375,531.0879516601562,1237.5108642578125,317.9728088378906,198.12002563476562,92.31138610839844,96.7986068725586,126.29000091552734,57.85393524169922,48.780208587646484,107.97000122070312,15.890000343322754,179.6354217529297,112.1022720336914,210.0858917236328,122.28610229492188,12362.2998046875
2020-01-13,1391.3804931640625,2020.30322265625,1858.7459716796875,696.6258544921875,1687.8538818359375,529.4658813476562,1246.9466552734375,316.5372619628906,199.16055297851562,93.27799224853516,97.2883529663086,126.4000015258789,58.59603500366211,48.85081481933594,108.16999816894531,16.329999923706055,180.27403259277344,111.57649230957031,209.28663635253906,122.16098022460938,12343.2998046875
2020-01-14,1378.491455078125,2035.567626953125,1871.7442626953125,698.51708984375,1673.581298828125,528.4828491210938,1238.9122314453125,313.9054260253906,202.4903106689453,92.98058319091797,98.14301300048828,138.22000122070312,59.74404525756836,48.53308868408203,110.75,16.780000686645508,183.17501831054688,111.67039489746094,216.85488891601562,121.40121459960938,12355.5
2020-01-15,1373.4892578125,2054.014892578125,1883.717529296875,691.2225952148438,1672.383544921875,526.5167236328125,1236.57666015625,310.3165588378906,201.78274536132812,92.68315124511719,97.87413024902344,133.8000030517578,58.78778839111328,48.268310546875,108.76000213623047,16.75,182.52732849121094,110.6845474243164,214.1216278076172,121.23139190673828,12352.349609375
2020-01-16,1386.1527099609375,2064.9912109375,1909.434326171875,690.7273559570312,1698.2840576171875,528.0405883789062,1232.559326171875,309.4073791503906,200.40921020507812,92.5716323852539,97.7876968383789,135.94000244140625,59.0343132019043,48.25065994262695,110.16999816894531,16.780000686645508,184.57994079589844,110.459228515625,213.7664031982422,121.69619750976562,12224.5498046875
2020-01-17,1425.0,2046.8206787109375,1919.73046875,691.4927368164062,1694.840576171875,523.0269775390625,1218.4522705078125,304.33514404296875,199.74327087402344,93.24081420898438,97.73970031738281,136.6999969482422,59.7490234375,47.87997055053711,109.66999816894531,17.030000686645508,184.85362243652344,109.43583679199219,214.7432861328125,119.78337860107422,12169.849609375
2020-01-20,1381.150390625,2001.8553466796875,1922.1065673828125,692.0331420898438,1614.79443359375,525.7794189453125,1223.4970703125,300.5069885253906,201.3665313720703,91.38196563720703,97.51882934570312,137.8300018310547,59.861083984375,47.96823501586914,111.81999969482422,16.670000076293945,187.84588623046875,109.06029510498047,215.10836791992188,120.40010833740234,12106.900390625
2020-01-21,1382.547607421875,2002.5010986328125,1915.16455078125,686.6748657226562,1621.9805908203125,522.0439453125,1216.7237548828125,300.2199401855469,198.49462890625,91.27041625976562,97.45159912109375,140.86000061035156,60.518524169921875,48.841983795166016,112.56999969482422,17.360000610351562,190.0718231201172,110.18695068359375,218.83822631835938,120.48057556152344,12180.349609375
2020-01-22,1382.0517578125,2035.567626953125,1911.717041015625,693.6090087890625,1582.45654296875,513.9829711914062,1209.1097412109375,302.5646057128906,198.16165161132812,86.54889678955078,96.89461517333984,144.50999450683594,60.84225082397461,49.009681701660156,112.93000030517578,17.40999984741211,189.08657836914062,109.26685333251953,220.8610382080078,120.2481689453125,12248.25
2020-01-23,1376.1932373046875,2025.44482421875,1916.5621337890625,706.3519287109375,1602.767578125,518.750732421875,1244.7047119140625,309.31170654296875,198.0367889404297,87.5898666381836,98.10459899902344,142.25999450683594,62.74979019165039,49.53923034667969,115.27999877929688,18.0,188.39324951171875,108.79740142822266,227.42282104492188,122.03582763671875,12119.0
